Filename,Section,Metric,Value
buttons.js,LOC Metrics,Comment Lines,0
buttons.js,LOC Metrics,Code Lines,650
buttons.js,Halstead Metrics,Unique Operators,15
buttons.js,Halstead Metrics,Unique Operands,379
buttons.js,Halstead Metrics,Total Operators,1922
buttons.js,Halstead Metrics,Total Operands,2150
buttons.js,Halstead Metrics,Vocabulary,394
buttons.js,Halstead Metrics,Length,4072
buttons.js,Halstead Metrics,Volume,35109.00
buttons.js,Halstead Metrics,Difficulty,42.55
buttons.js,Halstead Metrics,Effort,1493753.42
buttons.js,Keyword Frequency,for,14
buttons.js,Keyword Frequency,while,1
buttons.js,Keyword Frequency,with,4
buttons.js,Keyword Frequency,return,45
buttons.js,Keyword Frequency,if,19
buttons.js,Keyword Frequency,else,6
buttons.js,General,Average Line Length,32.48
buttons.js,Results,Final Score,55
buttons.js,Results,Grade,C

constants.js,LOC Metrics,Total Lines,41
constants.js,LOC Metrics,Blank Lines,5
constants.js,LOC Metrics,Comment Lines,0
constants.js,LOC Metrics,Code Lines,36
constants.js,Halstead Metrics,Unique Operators,12
constants.js,Halstead Metrics,Unique Operands,52
constants.js,Halstead Metrics,Total Operators,101
constants.js,Halstead Metrics,Total Operands,99
constants.js,Halstead Metrics,Vocabulary,64
constants.js,Halstead Metrics,Length,200
constants.js,Halstead Metrics,Volume,1200.00
constants.js,Halstead Metrics,Difficulty,11.42
constants.js,Halstead Metrics,Effort,13707.69
constants.js,Keyword Frequency,if,3
constants.js,Keyword Frequency,return,1
constants.js,Keyword Frequency,for,1
constants.js,General,Average Line Length,27.61
constants.js,Results,Final Score,55
constants.js,Results,Grade,C

defaults.js,LOC Metrics,Total Lines,24
defaults.js,LOC Metrics,Blank Lines,4
defaults.js,LOC Metrics,Comment Lines,0
defaults.js,LOC Metrics,Code Lines,20
defaults.js,Halstead Metrics,Unique Operators,8
defaults.js,Halstead Metrics,Unique Operands,41
defaults.js,Halstead Metrics,Total Operators,92
defaults.js,Halstead Metrics,Total Operands,88
defaults.js,Halstead Metrics,Vocabulary,49
defaults.js,Halstead Metrics,Length,180
defaults.js,Halstead Metrics,Volume,1010.65
defaults.js,Halstead Metrics,Difficulty,8.59
defaults.js,Halstead Metrics,Effort,8676.78
defaults.js,Keyword Frequency,return,1
defaults.js,General,Average Line Length,43.40
defaults.js,Results,Final Score,65
defaults.js,Results,Grade,B-

index.js,LOC Metrics,Total Lines,11
index.js,LOC Metrics,Blank Lines,3
index.js,LOC Metrics,Comment Lines,0
index.js,LOC Metrics,Code Lines,8
index.js,Halstead Metrics,Unique Operators,8
index.js,Halstead Metrics,Unique Operands,14
index.js,Halstead Metrics,Total Operators,18
index.js,Halstead Metrics,Total Operands,17
index.js,Halstead Metrics,Vocabulary,22
index.js,Halstead Metrics,Length,35
index.js,Halstead Metrics,Volume,156.08
index.js,Halstead Metrics,Difficulty,4.86
index.js,Halstead Metrics,Effort,758.10
index.js,Keyword Frequency,None,0
index.js,General,Average Line Length,26.75
index.js,Results,Final Score,70
index.js,Results,Grade,B

manage.js,LOC Metrics,Total Lines,353
manage.js,LOC Metrics,Blank Lines,48
manage.js,LOC Metrics,Comment Lines,0
manage.js,LOC Metrics,Code Lines,305
manage.js,Halstead Metrics,Unique Operators,16
manage.js,Halstead Metrics,Unique Operands,315
manage.js,Halstead Metrics,Total Operators,1123
manage.js,Halstead Metrics,Total Operands,1078
manage.js,Halstead Metrics,Vocabulary,331
manage.js,Halstead Metrics,Length,2201
manage.js,Halstead Metrics,Volume,18423.88
manage.js,Halstead Metrics,Difficulty,27.38
manage.js,Halstead Metrics,Effort,504404.97
manage.js,Keyword Frequency,if,61
manage.js,Keyword Frequency,return,19
manage.js,Keyword Frequency,else,25
manage.js,Keyword Frequency,for,12
manage.js,Keyword Frequency,with,1
manage.js,General,Average Line Length,39.15
manage.js,Results,Final Score,55
manage.js,Results,Grade,C

modebar.js,LOC Metrics,Total Lines,335
modebar.js,LOC Metrics,Blank Lines,68
modebar.js,LOC Metrics,Comment Lines,0
modebar.js,LOC Metrics,Code Lines,267
modebar.js,Halstead Metrics,Unique Operators,15
modebar.js,Halstead Metrics,Unique Operands,280
modebar.js,Halstead Metrics,Total Operators,951
modebar.js,Halstead Metrics,Total Operands,1077
modebar.js,Halstead Metrics,Vocabulary,295
modebar.js,Halstead Metrics,Length,2028
modebar.js,Halstead Metrics,Volume,16638.87
modebar.js,Halstead Metrics,Difficulty,28.85
modebar.js,Halstead Metrics,Effort,480001.70
modebar.js,Keyword Frequency,for,7
modebar.js,Keyword Frequency,if,30
modebar.js,Keyword Frequency,else,6
modebar.js,Keyword Frequency,return,11
modebar.js,Keyword Frequency,class,1
modebar.js,Keyword Frequency,with,2
modebar.js,Keyword Frequency,while,1
modebar.js,General,Average Line Length,38.67
modebar.js,Results,Final Score,55
modebar.js,Results,Grade,C

attributes.js,LOC Metrics,Total Lines,144
attributes.js,LOC Metrics,Blank Lines,7
attributes.js,LOC Metrics,Comment Lines,0
attributes.js,LOC Metrics,Code Lines,137
attributes.js,Halstead Metrics,Unique Operators,12
attributes.js,Halstead Metrics,Unique Operands,152
attributes.js,Halstead Metrics,Total Operators,246
attributes.js,Halstead Metrics,Total Operands,476
attributes.js,Halstead Metrics,Vocabulary,164
attributes.js,Halstead Metrics,Length,722
attributes.js,Halstead Metrics,Volume,5312.15
attributes.js,Halstead Metrics,Difficulty,18.79
attributes.js,Halstead Metrics,Effort,99812.55
attributes.js,Keyword Frequency,with,3
attributes.js,Keyword Frequency,for,3
attributes.js,General,Average Line Length,33.56
attributes.js,Results,Final Score,55
attributes.js,Results,Grade,C

constants.js,LOC Metrics,Total Lines,19
constants.js,LOC Metrics,Blank Lines,6
constants.js,LOC Metrics,Comment Lines,0
constants.js,LOC Metrics,Code Lines,13
constants.js,Halstead Metrics,Unique Operators,8
constants.js,Halstead Metrics,Unique Operands,41
constants.js,Halstead Metrics,Total Operators,20
constants.js,Halstead Metrics,Total Operands,42
constants.js,Halstead Metrics,Vocabulary,49
constants.js,Halstead Metrics,Length,62
constants.js,Halstead Metrics,Volume,348.11
constants.js,Halstead Metrics,Difficulty,4.10
constants.js,Halstead Metrics,Effort,1426.41
constants.js,Keyword Frequency,None,0
constants.js,General,Average Line Length,25.54
constants.js,Results,Final Score,65
constants.js,Results,Grade,B-

defaults.js,LOC Metrics,Total Lines,82
defaults.js,LOC Metrics,Blank Lines,19
defaults.js,LOC Metrics,Comment Lines,0
defaults.js,LOC Metrics,Code Lines,63
defaults.js,Halstead Metrics,Unique Operators,14
defaults.js,Halstead Metrics,Unique Operands,84
defaults.js,Halstead Metrics,Total Operators,264
defaults.js,Halstead Metrics,Total Operands,229
defaults.js,Halstead Metrics,Vocabulary,98
defaults.js,Halstead Metrics,Length,493
defaults.js,Halstead Metrics,Volume,3261.05
defaults.js,Halstead Metrics,Difficulty,19.08
defaults.js,Halstead Metrics,Effort,62231.74
defaults.js,Keyword Frequency,return,4
defaults.js,Keyword Frequency,if,5
defaults.js,Keyword Frequency,else,1
defaults.js,Keyword Frequency,for,1
defaults.js,General,Average Line Length,39.13
defaults.js,Results,Final Score,55
defaults.js,Results,Grade,C

draw.js,LOC Metrics,Total Lines,245
draw.js,LOC Metrics,Blank Lines,58
draw.js,LOC Metrics,Comment Lines,0
draw.js,LOC Metrics,Code Lines,187
draw.js,Halstead Metrics,Unique Operators,14
draw.js,Halstead Metrics,Unique Operands,186
draw.js,Halstead Metrics,Total Operators,679
draw.js,Halstead Metrics,Total Operands,671
draw.js,Halstead Metrics,Vocabulary,200
draw.js,Halstead Metrics,Length,1350
draw.js,Halstead Metrics,Volume,10319.21
draw.js,Halstead Metrics,Difficulty,25.25
draw.js,Halstead Metrics,Effort,260587.69
draw.js,Keyword Frequency,if,9
draw.js,Keyword Frequency,return,9
draw.js,Keyword Frequency,for,1
draw.js,Keyword Frequency,else,1
draw.js,General,Average Line Length,34.86
draw.js,Results,Final Score,55
draw.js,Results,Grade,C

get_update_object.js,LOC Metrics,Total Lines,43
get_update_object.js,LOC Metrics,Blank Lines,11
get_update_object.js,LOC Metrics,Comment Lines,0
get_update_object.js,LOC Metrics,Code Lines,32
get_update_object.js,Halstead Metrics,Unique Operators,12
get_update_object.js,Halstead Metrics,Unique Operands,47
get_update_object.js,Halstead Metrics,Total Operators,119
get_update_object.js,Halstead Metrics,Total Operands,117
get_update_object.js,Halstead Metrics,Vocabulary,59
get_update_object.js,Halstead Metrics,Length,236
get_update_object.js,Halstead Metrics,Volume,1388.30
get_update_object.js,Halstead Metrics,Difficulty,14.94
get_update_object.js,Halstead Metrics,Effort,20735.94
get_update_object.js,Keyword Frequency,if,1
get_update_object.js,Keyword Frequency,else,1
get_update_object.js,Keyword Frequency,return,2
get_update_object.js,General,Average Line Length,34.09
get_update_object.js,Results,Final Score,55
get_update_object.js,Results,Grade,C

index.js,LOC Metrics,Total Lines,17
index.js,LOC Metrics,Blank Lines,4
index.js,LOC Metrics,Comment Lines,0
index.js,LOC Metrics,Code Lines,13
index.js,Halstead Metrics,Unique Operators,8
index.js,Halstead Metrics,Unique Operands,17
index.js,Halstead Metrics,Total Operators,28
index.js,Halstead Metrics,Total Operands,23
index.js,Halstead Metrics,Vocabulary,25
index.js,Halstead Metrics,Length,51
index.js,Halstead Metrics,Volume,236.84
index.js,Halstead Metrics,Difficulty,5.41
index.js,Halstead Metrics,Effort,1281.70
index.js,Keyword Frequency,None,0
index.js,General,Average Line Length,24.69
index.js,Results,Final Score,65
index.js,Results,Grade,B-

attributes.js,LOC Metrics,Total Lines,78
attributes.js,LOC Metrics,Blank Lines,2
attributes.js,LOC Metrics,Comment Lines,0
attributes.js,LOC Metrics,Code Lines,76
attributes.js,Halstead Metrics,Unique Operators,11
attributes.js,Halstead Metrics,Unique Operands,109
attributes.js,Halstead Metrics,Total Operators,128
attributes.js,Halstead Metrics,Total Operands,274
attributes.js,Halstead Metrics,Vocabulary,120
attributes.js,Halstead Metrics,Length,402
attributes.js,Halstead Metrics,Volume,2776.57
attributes.js,Halstead Metrics,Difficulty,13.83
attributes.js,Halstead Metrics,Effort,38387.99
attributes.js,Keyword Frequency,None,0
attributes.js,General,Average Line Length,34.45
attributes.js,Results,Final Score,55
attributes.js,Results,Grade,C

calc_autorange.js,LOC Metrics,Total Lines,24
calc_autorange.js,LOC Metrics,Blank Lines,5
calc_autorange.js,LOC Metrics,Comment Lines,0
calc_autorange.js,LOC Metrics,Code Lines,19
calc_autorange.js,Halstead Metrics,Unique Operators,12
calc_autorange.js,Halstead Metrics,Unique Operands,49
calc_autorange.js,Halstead Metrics,Total Operators,72
calc_autorange.js,Halstead Metrics,Total Operands,91
calc_autorange.js,Halstead Metrics,Vocabulary,61
calc_autorange.js,Halstead Metrics,Length,163
calc_autorange.js,Halstead Metrics,Volume,966.71
calc_autorange.js,Halstead Metrics,Difficulty,11.14
calc_autorange.js,Halstead Metrics,Effort,10771.91
calc_autorange.js,Keyword Frequency,if,2
calc_autorange.js,Keyword Frequency,for,1
calc_autorange.js,General,Average Line Length,39.37
calc_autorange.js,Results,Final Score,55
calc_autorange.js,Results,Grade,C

constants.js,LOC Metrics,Total Lines,46
constants.js,LOC Metrics,Blank Lines,14
constants.js,LOC Metrics,Comment Lines,0
constants.js,LOC Metrics,Code Lines,32
constants.js,Halstead Metrics,Unique Operators,9
constants.js,Halstead Metrics,Unique Operands,59
constants.js,Halstead Metrics,Total Operators,76
constants.js,Halstead Metrics,Total Operands,103
constants.js,Halstead Metrics,Vocabulary,68
constants.js,Halstead Metrics,Length,179
constants.js,Halstead Metrics,Volume,1089.66
constants.js,Halstead Metrics,Difficulty,7.86
constants.js,Halstead Metrics,Effort,8560.26
constants.js,Keyword Frequency,class,1
constants.js,General,Average Line Length,36.19
constants.js,Results,Final Score,65
constants.js,Results,Grade,B-

defaults.js,LOC Metrics,Total Lines,76
defaults.js,LOC Metrics,Blank Lines,17
defaults.js,LOC Metrics,Comment Lines,0
defaults.js,LOC Metrics,Code Lines,59
defaults.js,Halstead Metrics,Unique Operators,13
defaults.js,Halstead Metrics,Unique Operands,92
defaults.js,Halstead Metrics,Total Operators,239
defaults.js,Halstead Metrics,Total Operands,229
defaults.js,Halstead Metrics,Vocabulary,105
defaults.js,Halstead Metrics,Length,468
defaults.js,Halstead Metrics,Volume,3142.27
defaults.js,Halstead Metrics,Difficulty,16.18
defaults.js,Halstead Metrics,Effort,50839.83
defaults.js,Keyword Frequency,if,6
defaults.js,Keyword Frequency,return,6
defaults.js,Keyword Frequency,for,1
defaults.js,General,Average Line Length,42.07
defaults.js,Results,Final Score,55
defaults.js,Results,Grade,C

draw.js,LOC Metrics,Total Lines,634
draw.js,LOC Metrics,Blank Lines,123
draw.js,LOC Metrics,Comment Lines,0
draw.js,LOC Metrics,Code Lines,511
draw.js,Halstead Metrics,Unique Operators,16
draw.js,Halstead Metrics,Unique Operands,406
draw.js,Halstead Metrics,Total Operators,1805
draw.js,Halstead Metrics,Total Operands,1901
draw.js,Halstead Metrics,Vocabulary,422
draw.js,Halstead Metrics,Length,3706
draw.js,Halstead Metrics,Volume,32320.39
draw.js,Halstead Metrics,Difficulty,37.46
draw.js,Halstead Metrics,Effort,1210661.44
draw.js,Keyword Frequency,for,11
draw.js,Keyword Frequency,return,16
draw.js,Keyword Frequency,if,21
draw.js,Keyword Frequency,else,4
draw.js,Keyword Frequency,class,1
draw.js,General,Average Line Length,39.68
draw.js,Results,Final Score,55
draw.js,Results,Grade,C

helpers.js,LOC Metrics,Total Lines,65
helpers.js,LOC Metrics,Blank Lines,10
helpers.js,LOC Metrics,Comment Lines,0
helpers.js,LOC Metrics,Code Lines,55
helpers.js,Halstead Metrics,Unique Operators,15
helpers.js,Halstead Metrics,Unique Operands,88
helpers.js,Halstead Metrics,Total Operators,191
helpers.js,Halstead Metrics,Total Operands,213
helpers.js,Halstead Metrics,Vocabulary,103
helpers.js,Halstead Metrics,Length,404
helpers.js,Halstead Metrics,Volume,2701.35
helpers.js,Halstead Metrics,Difficulty,18.15
helpers.js,Halstead Metrics,Effort,49038.64
helpers.js,Keyword Frequency,return,2
helpers.js,Keyword Frequency,if,4
helpers.js,Keyword Frequency,for,1
helpers.js,General,Average Line Length,36.42
helpers.js,Results,Final Score,55
helpers.js,Results,Grade,C

index.js,LOC Metrics,Total Lines,29
index.js,LOC Metrics,Blank Lines,4
index.js,LOC Metrics,Comment Lines,0
index.js,LOC Metrics,Code Lines,25
index.js,Halstead Metrics,Unique Operators,8
index.js,Halstead Metrics,Unique Operands,31
index.js,Halstead Metrics,Total Operators,61
index.js,Halstead Metrics,Total Operands,54
index.js,Halstead Metrics,Vocabulary,39
index.js,Halstead Metrics,Length,115
index.js,Halstead Metrics,Volume,607.82
index.js,Halstead Metrics,Difficulty,6.97
index.js,Halstead Metrics,Effort,4235.14
index.js,Keyword Frequency,None,0
index.js,General,Average Line Length,29.00
index.js,Results,Final Score,65
index.js,Results,Grade,B-

oppaxis_attributes.js,LOC Metrics,Total Lines,35
oppaxis_attributes.js,LOC Metrics,Blank Lines,2
oppaxis_attributes.js,LOC Metrics,Comment Lines,0
oppaxis_attributes.js,LOC Metrics,Code Lines,33
oppaxis_attributes.js,Halstead Metrics,Unique Operators,12
oppaxis_attributes.js,Halstead Metrics,Unique Operands,69
oppaxis_attributes.js,Halstead Metrics,Total Operators,66
oppaxis_attributes.js,Halstead Metrics,Total Operands,122
oppaxis_attributes.js,Halstead Metrics,Vocabulary,81
oppaxis_attributes.js,Halstead Metrics,Length,188
oppaxis_attributes.js,Halstead Metrics,Volume,1191.89
oppaxis_attributes.js,Halstead Metrics,Difficulty,10.61
oppaxis_attributes.js,Halstead Metrics,Effort,12644.42
oppaxis_attributes.js,Keyword Frequency,for,1
oppaxis_attributes.js,General,Average Line Length,33.94
oppaxis_attributes.js,Results,Final Score,55
oppaxis_attributes.js,Results,Grade,C

attributes.js,LOC Metrics,Total Lines,233
attributes.js,LOC Metrics,Blank Lines,15
attributes.js,LOC Metrics,Comment Lines,0
attributes.js,LOC Metrics,Code Lines,218
attributes.js,Halstead Metrics,Unique Operators,13
attributes.js,Halstead Metrics,Unique Operands,297
attributes.js,Halstead Metrics,Total Operators,513
attributes.js,Halstead Metrics,Total Operands,1021
attributes.js,Halstead Metrics,Vocabulary,310
attributes.js,Halstead Metrics,Length,1534
attributes.js,Halstead Metrics,Volume,12695.57
attributes.js,Halstead Metrics,Difficulty,22.35
attributes.js,Halstead Metrics,Effort,283684.12
attributes.js,Keyword Frequency,with,8
attributes.js,Keyword Frequency,while,2
attributes.js,Keyword Frequency,for,7
attributes.js,General,Average Line Length,41.44
attributes.js,Results,Final Score,55
attributes.js,Results,Grade,C

calc_autorange.js,LOC Metrics,Total Lines,110
calc_autorange.js,LOC Metrics,Blank Lines,23
calc_autorange.js,LOC Metrics,Comment Lines,0
calc_autorange.js,LOC Metrics,Code Lines,87
calc_autorange.js,Halstead Metrics,Unique Operators,15
calc_autorange.js,Halstead Metrics,Unique Operands,121
calc_autorange.js,Halstead Metrics,Total Operators,372
calc_autorange.js,Halstead Metrics,Total Operands,410
calc_autorange.js,Halstead Metrics,Vocabulary,136
calc_autorange.js,Halstead Metrics,Length,782
calc_autorange.js,Halstead Metrics,Volume,5542.40
calc_autorange.js,Halstead Metrics,Difficulty,25.41
calc_autorange.js,Halstead Metrics,Effort,140850.14
calc_autorange.js,Keyword Frequency,if,14
calc_autorange.js,Keyword Frequency,return,8
calc_autorange.js,Keyword Frequency,for,2
calc_autorange.js,Keyword Frequency,else,1
calc_autorange.js,General,Average Line Length,43.08
calc_autorange.js,Results,Final Score,55
calc_autorange.js,Results,Grade,C

constants.js,LOC Metrics,Total Lines,53
constants.js,LOC Metrics,Blank Lines,5
constants.js,LOC Metrics,Comment Lines,0
constants.js,LOC Metrics,Code Lines,48
